Receptor	Ligand	AD42_Score_pK	Energy	Intermol	vdW+Hbond+desolv	Elec	Internal	Torsion	Unbound
3uod_protein	3uod_ligand	6.1526	-8.3922	-10.1820	-8.8958	-1.2862	-0.8811	+1.7898
3u8k_protein	3u8k_ligand	5.4709	-7.4623	-8.3572	-7.2988	-1.0584	-0.4018	+0.8949
3uil_protein	3uil_ligand	0.2176	-0.2968	-3.2798	-2.1797	-1.1001	-0.6006	+2.9830
3u8l_protein	3u8l_ligand	5.6244	-7.6717	-8.2683	-6.9806	-1.2877	-0.5365	+0.5966
3u8n_protein	3u8n_ligand	6.8774	-9.3808	-10.2757	-9.1085	-1.1672	-0.4745	+0.8949
3upk_protein	3upk_ligand	5.3506	-7.2982	-11.7727	-10.2728	-1.4999	-1.3345	+4.4745
3uri_protein	3uri_ligand	6.6510	-9.0719	-17.7226	-14.2733	-3.4493	-8.4378	+8.6507
3umq_protein	3umq_ligand	0.7193	-0.9811	-1.5777	-0.9827	-0.5949	-0.0227	+0.5966
3utu_protein	3utu_ligand	8.6125	-11.7474	-15.9236	-15.5887	-0.3349	-4.3347	+4.1762
3uu1_protein	3uu1_ligand	3.6327	-4.9550	-5.5516	-4.6877	-0.8638	-0.4306	+0.5966
3uxd_protein	3uxd_ligand	3.7433	-5.1058	-5.1058	-5.2032	+0.0975	+0.0000	+0.0000
3uug_protein	3uug_ligand	2.4322	-3.3175	-4.8090	-5.6134	+0.8044	-0.4853	+1.4915
3uz5_protein	3uz5_ligand	3.8535	-5.2562	-5.2562	-5.3550	+0.0989	+0.0000	+0.0000
3uzj_protein	3uzj_ligand	2.9449	-4.0168	-4.0168	-4.1285	+0.1117	+0.0000	+0.0000
3v2n_protein	3v2n_ligand	3.3000	-4.5012	-8.0808	-7.7230	-0.3578	-0.2983	+3.5796
3v2p_protein	3v2p_ligand	3.9715	-5.4171	-10.1899	-9.8941	-0.2958	-0.4659	+4.7728
3usx_protein	3usx_ligand	0.9428	-1.2860	-4.8656	-3.5512	-1.3144	-0.6878	+3.5796
3v2q_protein	3v2q_ligand	3.6037	-4.9154	-9.0916	-8.7347	-0.3569	-0.3428	+4.1762
3uyr_protein	3uyr_ligand	1.9705	-2.6877	-11.0401	-10.9695	-0.0707	-9.9894	+8.3524
3vf5_protein	3vf5_ligand	7.1393	-9.7380	-13.9142	-13.5935	-0.3208	-3.7872	+4.1762
3vf7_protein	3vf7_ligand	6.7223	-9.1692	-13.3454	-12.9501	-0.3953	-3.5956	+4.1762
3vfa_protein	3vfa_ligand	7.1878	-9.8042	-13.9804	-13.6531	-0.3273	-3.7712	+4.1762
3vfb_protein	3vfb_ligand	7.5302	-10.2712	-14.4474	-14.1020	-0.3453	-3.5729	+4.1762
3v78_protein	3v78_ligand	8.7893	-11.9886	-13.1818	-13.1264	-0.0554	-0.6929	+1.1932
3uxk_protein	3uxk_ligand	3.3611	-4.5846	-5.1812	-5.0940	-0.0871	-0.1178	+0.5966
3uxl_protein	3uxl_ligand	3.8999	-5.3194	-5.9160	-6.0407	+0.1247	-0.1553	+0.5966
3v5p_protein	3v5p_ligand	7.2527	-9.8927	-11.3842	-9.9832	-1.4010	-0.8588	+1.4915
3v5t_protein	3v5t_ligand	6.8790	-9.3830	-11.7694	-10.9878	-0.7815	-1.3582	+2.3864
3veh_protein	3veh_ligand	4.0045	-5.4622	-6.9537	-6.1980	-0.7557	-0.2398	+1.4915
3vhc_protein	3vhc_ligand	6.4468	-8.7934	-9.0917	-8.1390	-0.9527	+0.1164	+0.2983
3v51_protein	3v51_ligand	9.0105	-12.2903	-14.0801	-13.9696	-0.1105	-0.8967	+1.7898
3vha_protein	3vha_ligand	5.9332	-8.0929	-8.3912	-7.4963	-0.8949	+0.1169	+0.2983
3vhd_protein	3vhd_ligand	6.1394	-8.3742	-8.6725	-7.5802	-1.0924	+0.1171	+0.2983
3w9k_protein	3w9k_ligand	4.4216	-6.0311	-9.6107	-8.6547	-0.9560	-0.3807	+3.5796
3vhk_protein	3vhk_ligand	5.5416	-7.5587	-9.3485	-9.1773	-0.1712	-0.6291	+1.7898
3vje_protein	3vje_ligand	10.7771	-14.7000	-20.9643	-16.0113	-4.9530	-1.4383	+6.2643
3w9r_protein	3w9r_ligand	5.0111	-6.8352	-8.0284	-6.7837	-1.2447	-0.5212	+1.1932
3vvy_protein	3vvy_ligand	5.8718	-8.0091	-8.9040	-8.8118	-0.0922	-0.1546	+0.8949
3vw1_protein	3vw1_ligand	5.4415	-7.4222	-9.2120	-9.2105	-0.0015	-1.1622	+1.7898
3wha_protein	3wha_ligand	5.2840	-7.2074	-9.2955	-8.3411	-0.9544	-0.8680	+2.0881
3vx3_protein	3vx3_ligand	8.8787	-12.1105	-14.7952	-11.7265	-3.0687	-0.1270	+2.6847
3w07_protein	3w07_ligand	1.4911	-2.0338	-3.8236	-2.8344	-0.9892	-1.5822	+1.7898
3wgg_protein	3wgg_ligand	7.4049	-10.1003	-14.8731	-13.2498	-1.6233	-2.0835	+4.7728
3wvm_protein	3wvm_ligand	4.1418	-5.6494	-10.4222	-9.0343	-1.3879	-1.3452	+4.7728
3vtr_protein	3vtr_ligand	1.3117	-1.7891	-8.9483	-7.8924	-1.0559	-7.8925	+7.1592
3wjw_protein	3wjw_ligand	5.3684	-7.3225	-9.1123	-8.0506	-1.0617	-1.6198	+1.7898
3wtj_protein	3wtj_ligand	5.6711	-7.7354	-8.6303	-8.5590	-0.0713	-0.2951	+0.8949
3wtl_protein	3wtl_ligand	5.0611	-6.9034	-7.7983	-7.9811	+0.1828	-0.7656	+0.8949
3wto_protein	3wto_ligand	5.0485	-6.8861	-7.4827	-7.4490	-0.0337	-0.1886	+0.5966
3wtm_protein	3wtm_ligand	4.9324	-6.7278	-7.6227	-7.6263	+0.0036	-0.7670	+0.8949
3wz6_protein	3wz6_ligand	7.3510	-10.0268	-12.7115	-9.2271	-3.4844	-3.2533	+2.6847
3wmc_protein	3wmc_ligand	6.5650	-8.9546	-11.3410	-7.8072	-3.5338	-0.0162	+2.3864
3vjc_protein	3vjc_ligand	10.1020	-13.7791	-20.0434	-16.2908	-3.7526	-1.1464	+6.2643
3wz7_protein	3wz7_ligand	8.7276	-11.9045	-14.2909	-11.1665	-3.1244	-1.9399	+2.3864
3wz8_protein	3wz8_ligand	6.4338	-8.7757	-11.4604	-11.1180	-0.3424	-2.0467	+2.6847
3w5n_protein	3w5n_ligand	2.6158	-3.5680	-4.7612	-5.1002	+0.3389	-0.7383	+1.1932
3w37_protein	3w37_ligand	4.6489	-6.3411	-12.9037	-10.1904	-2.7133	-5.2192	+6.5626
3zbx_protein	3zbx_ligand	7.5691	-10.3242	-11.2191	-11.1004	-0.1187	-0.9609	+0.8949
3v4t_protein	3v4t_ligand	4.8605	-6.6297	-11.1042	-10.1452	-0.9591	-0.8726	+4.4745
3wzn_protein	3wzn_ligand	5.5924	-7.6281	-9.1196	-8.7096	-0.4100	-0.2310	+1.4915
3x00_protein	3x00_ligand	5.6496	-7.7061	-11.2857	-9.1674	-2.1182	-0.3319	+3.5796
3zcl_protein	3zcl_ligand	6.8556	-9.3511	-10.5443	-10.4442	-0.1001	-1.2419	+1.1932
3zc5_protein	3zc5_ligand	7.9838	-10.8899	-11.7848	-11.6525	-0.1324	-1.0082	+0.8949
3zi8_protein	3zi8_ligand	2.8856	-3.9359	-4.8308	-4.6010	-0.2298	-0.7722	+0.8949
3zk6_protein	3zk6_ligand	6.3419	-8.6503	-12.2299	-12.0608	-0.1692	-1.2360	+3.5796
3zln_protein	3zln_ligand	9.7663	-13.3212	-14.2161	-13.4326	-0.7835	-0.7122	+0.8949
3zdv_protein	3zdv_ligand	1.4492	-1.9767	-4.3631	-4.9399	+0.5767	-2.1081	+2.3864
3zpu_protein	3zpu_ligand	9.9773	-13.6091	-17.4870	-16.3091	-1.1778	-3.5222	+3.8779
3zlr_protein	3zlr_ligand	11.2103	-15.2909	-18.2739	-17.2030	-1.0709	-1.1491	+2.9830
3zqe_protein	3zqe_ligand	2.3737	-3.2377	-5.0275	-5.0990	+0.0715	-0.3347	+1.7898
3zj6_protein	3zj6_ligand	5.9271	-8.0845	-10.4709	-8.2475	-2.2234	-0.5694	+2.3864
3zm9_protein	3zm9_ligand	5.7246	-7.8084	-11.0897	-11.0074	-0.0823	-1.4730	+3.2813
3zso_protein	3zso_ligand	5.4413	-7.4219	-11.2998	-10.6925	-0.6073	-5.1545	+3.8779
3zsq_protein	3zsq_ligand	5.0802	-6.9294	-10.8073	-10.1444	-0.6629	-4.8430	+3.8779
3zsx_protein	3zsx_ligand	4.9135	-6.7020	-9.6850	-9.0780	-0.6070	-3.9923	+2.9830
3zhx_protein	3zhx_ligand	2.9778	-4.0617	-6.1498	-5.6495	-0.5003	-1.8787	+2.0881
3zi0_protein	3zi0_ligand	3.1641	-4.3158	-7.0005	-5.8482	-1.1523	-3.5379	+2.6847
3zsy_protein	3zsy_ligand	5.0064	-6.8287	-9.2151	-8.4654	-0.7497	-3.5157	+2.3864
3zq9_protein	3zq9_ligand	3.2441	-4.4250	-7.7063	-3.8315	-3.8748	-1.5775	+3.2813
3zyu_protein	3zyu_ligand	5.4782	-7.4722	-8.6654	-8.6166	-0.0487	-1.9589	+1.1932
3zt2_protein	3zt2_ligand	5.8779	-8.0174	-8.6140	-7.9555	-0.6585	-0.3249	+0.5966
3zt3_protein	3zt3_ligand	5.6544	-7.7126	-8.6075	-8.1120	-0.4954	-0.2802	+0.8949
3zyf_protein	3zyf_ligand	1.2593	-1.7177	-4.1041	-4.4197	+0.3156	-1.7811	+2.3864
3zdg_protein	3zdg_ligand	4.1317	-5.6356	-7.1271	-6.3604	-0.7667	-0.8224	+1.4915
3zxz_protein	3zxz_ligand	6.9457	-9.4739	-11.2637	-11.0719	-0.1918	-0.9489	+1.7898
4a4q_protein	4a4q_ligand	8.6973	-11.8631	-16.6359	-15.8051	-0.8308	-4.4567	+4.7728
3zdh_protein	3zdh_ligand	4.5111	-6.1532	-7.6447	-6.8061	-0.8386	-1.1114	+1.4915
4a6b_protein	4a6b_ligand	7.8349	-10.6868	-15.7579	-15.0498	-0.7081	-4.6283	+5.0711
4a4v_protein	4a4v_ligand	4.3697	-5.9603	-8.6450	-8.4846	-0.1604	-1.3196	+2.6847
4a4w_protein	4a4w_ligand	6.2247	-8.4905	-11.7718	-11.5459	-0.2259	-0.7363	+3.2813
4a6c_protein	4a6c_ligand	8.2715	-11.2823	-16.3534	-15.6365	-0.7169	-4.7551	+5.0711
3zze_protein	3zze_ligand	6.2353	-8.5050	-9.9965	-9.9118	-0.0847	-1.0178	+1.4915
4a6s_protein	4a6s_ligand	1.6771	-2.2876	-4.3757	-4.4787	+0.1030	-1.5759	+2.0881
4ab9_protein	4ab9_ligand	4.4777	-6.1076	-6.7042	-5.0925	-1.6117	+0.0746	+0.5966
3zll_protein	3zll_ligand	2.1189	-2.8902	-4.0834	-4.0596	-0.0238	-1.3215	+1.1932
4aba_protein	4aba_ligand	4.0494	-5.5234	-6.4183	-4.8677	-1.5507	-0.5364	+0.8949
4abd_protein	4abd_ligand	4.5301	-6.1791	-7.0740	-5.4414	-1.6326	-0.1881	+0.8949
4a7i_protein	4a7i_ligand	7.1502	-9.7529	-11.8410	-11.6334	-0.2076	-0.8374	+2.0881
4abe_protein	4abe_ligand	3.9467	-5.3833	-6.2782	-4.5892	-1.6889	-0.1989	+0.8949
4abb_protein	4abb_ligand	3.7457	-5.1092	-5.7058	-4.5189	-1.1869	+0.0455	+0.5966
4abf_protein	4abf_ligand	4.4010	-6.0029	-6.5995	-5.4211	-1.1784	+0.0521	+0.5966
4abg_protein	4abg_ligand	4.2354	-5.7771	-6.6720	-5.3199	-1.3520	+0.0148	+0.8949
4abh_protein	4abh_ligand	4.5922	-6.2638	-7.1587	-5.5398	-1.6189	-0.2042	+0.8949
4a95_protein	4a95_ligand	5.5396	-7.5560	-9.6441	-9.5621	-0.0820	-1.0916	+2.0881
4ad6_protein	4ad6_ligand	3.4891	-4.7592	-6.2507	-5.6116	-0.6391	-0.1240	+1.4915
4aci_protein	4aci_ligand	4.0603	-5.5382	-7.3280	-5.6292	-1.6988	+1.7095	+1.7898
4ahr_protein	4ahr_ligand	3.3379	-4.5529	-5.4478	-5.4656	+0.0178	-0.1660	+0.8949
3zv7_protein	3zv7_ligand	4.1103	-5.6065	-5.9048	-4.9416	-0.9632	+0.0692	+0.2983
4ag8_protein	4ag8_ligand	9.2263	-12.5847	-14.0762	-13.8451	-0.2311	-0.8796	+1.4915
4ad3_protein	4ad3_ligand	2.6499	-3.6145	-6.8958	-5.5104	-1.3854	-2.0383	+3.2813
4ad2_protein	4ad2_ligand	3.5301	-4.8151	-7.7981	-5.6762	-2.1220	-1.8429	+2.9830
4ahs_protein	4ahs_ligand	3.7287	-5.0860	-5.3843	-5.3998	+0.0156	+0.2141	+0.2983
4ahu_protein	4ahu_ligand	3.5687	-4.8677	-5.1660	-5.1499	-0.0161	+0.0573	+0.2983
4agc_protein	4agc_ligand	9.4400	-12.8761	-14.3676	-14.1937	-0.1740	-0.8511	+1.4915
4a6l_protein	4a6l_ligand	9.2338	-12.5949	-14.3847	-12.2716	-2.1131	-0.7879	+1.7898
4acc_protein	4acc_ligand	4.2878	-5.8485	-8.5332	-8.8184	+0.2852	-2.2371	+2.6847
4aoi_protein	4aoi_ligand	7.8382	-10.6913	-11.5862	-11.3692	-0.2170	-0.9283	+0.8949
4ap7_protein	4ap7_ligand	4.8267	-6.5836	-7.7768	-7.8619	+0.0851	-0.7899	+1.1932
4asd_protein	4asd_ligand	8.7150	-11.8872	-13.6770	-13.2765	-0.4005	-1.1412	+1.7898
4aqh_protein	4aqh_ligand	6.3468	-8.6570	-9.8502	-9.3391	-0.5111	-0.5070	+1.1932
4att_protein	4att_ligand	0.7147	-0.9748	-3.9578	-4.1940	+0.2362	-1.4659	+2.9830
4auj_protein	4auj_ligand	2.7978	-3.8162	-6.7992	-6.9402	+0.1410	-1.7208	+2.9830
4ase_protein	4ase_ligand	9.0688	-12.3698	-14.1596	-13.8270	-0.3326	-1.0848	+1.7898
4av5_protein	4av5_ligand	4.3801	-5.9745	-8.9575	-8.6152	-0.3423	-1.7134	+2.9830
4av4_protein	4av4_ligand	2.8221	-3.8493	-6.5340	-6.4151	-0.1189	-1.5626	+2.6847
4afg_protein	4afg_ligand	6.6586	-9.0823	-9.0823	-7.5968	-1.4855	+0.0000	+0.0000
4asj_protein	4asj_ligand	5.5206	-7.5301	-9.0216	-8.9486	-0.0729	-2.0411	+1.4915
4ax9_protein	4ax9_ligand	6.4390	-8.7828	-12.0641	-10.5382	-1.5259	-4.8695	+3.2813
4aj4_protein	4aj4_ligand	3.5816	-4.8853	-6.9734	-6.1171	-0.8562	-0.4021	+2.0881
4aje_protein	4aje_ligand	-132.2435	180.3801	+179.1869	+181.8902	-2.7033	+0.5924	+1.1932
4alx_protein	4alx_ligand	7.5625	-10.3153	-10.6136	-9.6240	-0.9896	-0.0307	+0.2983
4ara_protein	4ara_ligand	5.5212	-7.5309	-9.6190	-8.8168	-0.8022	-2.5648	+2.0881
4ayp_protein	4ayp_ligand	0.5097	-0.6952	-4.2748	-4.7331	+0.4583	-2.7960	+3.5796
4arb_protein	4arb_ligand	5.7931	-7.9018	-9.9899	-9.2911	-0.6988	-2.4492	+2.0881
4aji_protein	4aji_ligand	3.6368	-4.9606	-6.7504	-4.1141	-2.6364	+0.7642	+1.7898
4ayq_protein	4ayq_ligand	1.6246	-2.2160	-3.7075	-3.7919	+0.0844	-0.5434	+1.4915
4ajl_protein	4ajl_ligand	5.1966	-7.0881	-8.5796	-8.1823	-0.3973	-0.6574	+1.4915
4arw_protein	4arw_ligand	4.0775	-5.5617	-7.6498	-7.5587	-0.0910	-1.7547	+2.0881
4az6_protein	4az6_ligand	5.7401	-7.8295	-10.2159	-9.8213	-0.3946	-1.2035	+2.3864
4b2i_protein	4b2i_ligand	3.0965	-4.2236	-4.2236	-4.2215	-0.0022	+0.0000	+0.0000
4azc_protein	4azc_ligand	5.2196	-7.1195	-8.3127	-5.9827	-2.3301	-0.5380	+1.1932
4b2l_protein	4b2l_ligand	2.5747	-3.5119	-5.0034	-4.8905	-0.1129	-1.1635	+1.4915
4b0b_protein	4b0b_ligand	5.1193	-6.9827	-7.8776	-7.8454	-0.0323	-0.3781	+0.8949
4b3d_protein	4b3d_ligand	2.8377	-3.8706	-3.8706	-3.8821	+0.0115	+0.0000	+0.0000
4azg_protein	4azg_ligand	5.2121	-7.1093	-9.4957	-8.8884	-0.6074	-1.7718	+2.3864
4b3c_protein	4b3c_ligand	2.2457	-3.0632	-3.3615	-3.3716	+0.0100	+0.0190	+0.2983
4b3b_protein	4b3b_ligand	3.3614	-4.5850	-8.7612	-8.6059	-0.1553	-3.8383	+4.1762
4azi_protein	4azi_ligand	5.7149	-7.7951	-10.1815	-9.4916	-0.6899	-1.6701	+2.3864
4avs_protein	4avs_ligand	0.4174	-0.5693	-0.8676	-3.1717	+2.3041	-0.4426	+0.2983
4az5_protein	4az5_ligand	5.8048	-7.9178	-9.1110	-6.5896	-2.5214	-0.3704	+1.1932
4b1j_protein	4b1j_ligand	7.6584	-10.4461	-14.6223	-13.3873	-1.2350	-2.0764	+4.1762
4ayu_protein	4ayu_ligand	0.4995	-0.6813	-0.9796	-3.3465	+2.3669	-0.4248	+0.2983
4b7p_protein	4b7p_ligand	7.1120	-9.7007	-12.0871	-9.2261	-2.8610	-1.4177	+2.3864
4azb_protein	4azb_ligand	4.7340	-6.4572	-8.8436	-8.4859	-0.3578	-1.6372	+2.3864
4b8y_protein	4b8y_ligand	3.9216	-5.3490	-9.8235	-9.1323	-0.6913	-2.6263	+4.4745
4b32_protein	4b32_ligand	2.9919	-4.0809	-4.3792	-4.3802	+0.0010	+0.0183	+0.2983
4b9k_protein	4b9k_ligand	6.5751	-8.9684	-11.0565	-10.8331	-0.2234	-1.4060	+2.0881
4b33_protein	4b33_ligand	3.0202	-4.1195	-4.4178	-4.4661	+0.0483	+0.0450	+0.2983
4b6r_protein	4b6r_ligand	4.5428	-6.1964	-8.2845	-8.0413	-0.2432	-1.1580	+2.0881
4b34_protein	4b34_ligand	2.9148	-3.9758	-3.9758	-3.9537	-0.0220	+0.0000	+0.0000
4b35_protein	4b35_ligand	3.1629	-4.3142	-4.9108	-4.8828	-0.0280	-0.1842	+0.5966
4bah_protein	4bah_ligand	7.6290	-10.4060	-13.3890	-12.8124	-0.5766	-3.4625	+2.9830
4bak_protein	4bak_ligand	8.0303	-10.9533	-14.5329	-14.0433	-0.4895	-3.6936	+3.5796
4bam_protein	4bam_ligand	7.9820	-10.8874	-13.8704	-13.3852	-0.4851	-3.8034	+2.9830
4ban_protein	4ban_ligand	8.2997	-11.3208	-14.3038	-13.6817	-0.6222	-3.3758	+2.9830
4b9z_protein	4b9z_ligand	4.0161	-5.4779	-12.0405	-9.4623	-2.5782	-5.9764	+6.5626
4bao_protein	4bao_ligand	8.1788	-11.1559	-14.1389	-13.4399	-0.6990	-3.1772	+2.9830
4b5d_protein	4b5d_ligand	5.4657	-7.4552	-9.5433	-7.9340	-1.6094	-0.6881	+2.0881
4baq_protein	4baq_ligand	8.3118	-11.3373	-14.6186	-13.9963	-0.6223	-3.3911	+3.2813
4bc5_protein	4bc5_ligand	2.5007	-3.4110	-5.4991	-5.0891	-0.4100	-0.8085	+2.0881
4bb9_protein	4bb9_ligand	-0.4465	0.6090	-1.4791	-0.7702	-0.7089	-1.8261	+2.0881
4b6o_protein	4b6o_ligand	3.5830	-4.8872	-6.9753	-7.4225	+0.4472	-1.2404	+2.0881
4bck_protein	4bck_ligand	4.2227	-5.7598	-7.5496	-7.5880	+0.0385	-0.7940	+1.7898
4b7j_protein	4b7j_ligand	6.0550	-8.2590	-10.3471	-6.8786	-3.4685	-1.5839	+2.0881
4b7r_protein	4b7r_ligand	6.2420	-8.5141	-10.6022	-6.4568	-4.1454	-1.5436	+2.0881
4bcm_protein	4bcm_ligand	5.5089	-7.5141	-9.3039	-9.6106	+0.3067	-1.0695	+1.7898
4bcn_protein	4bcn_ligand	4.9818	-6.7952	-8.2867	-8.3195	+0.0328	-0.4282	+1.4915
4b73_protein	4b73_ligand	6.1888	-8.4415	-10.8279	-10.1147	-0.7131	-2.0821	+2.3864
4b74_protein	4b74_ligand	8.0620	-10.9966	-14.2779	-12.4010	-1.8770	-2.1937	+3.2813
4b6p_protein	4b6p_ligand	4.7529	-6.4830	-8.2728	-8.3880	+0.1152	-1.8180	+1.7898
4bco_protein	4bco_ligand	7.0282	-9.5864	-11.0779	-11.3802	+0.3023	-0.5734	+1.4915
4b76_protein	4b76_ligand	3.9043	-5.3254	-6.5186	-6.0161	-0.5025	-0.4669	+1.1932
4bcp_protein	4bcp_ligand	5.9784	-8.1546	-9.6461	-9.4321	-0.2140	-0.8355	+1.4915
4bqs_protein	4bqs_ligand	4.0595	-5.5371	-6.4320	-4.7785	-1.6535	-0.2072	+0.8949
4b6s_protein	4b6s_ligand	4.8756	-6.6503	-8.4401	-8.9588	+0.5187	-1.8482	+1.7898
4buq_protein	4buq_ligand	2.1238	-2.8968	-6.4764	-6.5925	+0.1162	-1.6002	+3.5796
4bqg_protein	4bqg_ligand	4.6747	-6.3763	-7.5695	-7.3079	-0.2616	-0.3665	+1.1932
4bkt_protein	4bkt_ligand	3.7824	-5.1592	-6.3524	-6.2667	-0.0857	-0.5895	+1.1932
4bks_protein	4bks_ligand	5.1347	-7.0037	-8.4952	-8.3688	-0.1264	-0.9130	+1.4915
4bcs_protein	4bcs_ligand	6.5437	-8.9256	-10.4171	-9.8619	-0.5552	-0.2219	+1.4915
4bs0_protein	4bs0_ligand	4.0295	-5.4962	-5.7945	-5.9136	+0.1191	-0.0957	+0.2983
4btk_protein	4btk_ligand	4.1940	-5.7206	-7.2121	-7.5186	+0.3065	-0.5288	+1.4915
4bi6_protein	4bi6_ligand	2.8823	-3.9314	-4.8263	-3.6308	-1.1955	+0.3796	+0.8949
4bi7_protein	4bi7_ligand	3.0592	-4.1728	-5.0677	-4.2086	-0.8591	+0.3691	+0.8949
4bj8_protein	4bj8_ligand	-37.3572	50.9552	+49.4637	+51.2295	-1.7658	-0.2105	+1.4915
4bqh_protein	4bqh_ligand	6.4982	-8.8635	-10.0567	-9.9483	-0.1083	-0.9198	+1.1932
4c1t_protein	4c1t_ligand	-5.7275	7.8123	+2.7412	+2.5358	+0.2053	-3.1978	+5.0711
4c1u_protein	4c1u_ligand	4.6752	-6.3770	-10.2549	-9.9947	-0.2602	-3.7488	+3.8779
4c2v_protein	4c2v_ligand	5.4835	-7.4795	-11.6557	-11.5353	-0.1204	-0.9835	+4.1762
4c9x_protein	4c9x_ligand	6.8786	-9.3824	-11.1722	-10.1254	-1.0468	-2.3362	+1.7898
4c52_protein	4c52_ligand	5.4799	-7.4746	-10.7559	-10.8094	+0.0534	-2.0660	+3.2813
4cfl_protein	4cfl_ligand	5.0731	-6.9197	-7.5163	-7.2394	-0.2768	-0.9742	+0.5966
4cc5_protein	4cc5_ligand	3.1641	-4.3159	-4.6142	-4.5328	-0.0814	-0.1528	+0.2983
4ceb_protein	4ceb_ligand	5.3890	-7.3506	-11.5268	-11.1488	-0.3780	-4.6271	+4.1762
4br3_protein	4br3_ligand	4.9491	-6.7506	-8.8387	-8.7856	-0.0531	-1.5428	+2.0881
4cd0_protein	4cd0_ligand	5.2904	-7.2161	-10.1991	-10.1402	-0.0589	-3.1566	+2.9830
4cd4_protein	4cd4_ligand	2.7401	-3.7375	-6.7205	-3.7712	-2.9494	-1.6558	+2.9830
4c1y_protein	4c1y_ligand	1.3146	-1.7931	-2.9863	-2.7339	-0.2525	-1.3226	+1.1932
4c5d_protein	4c5d_ligand	6.4599	-8.8113	-12.0926	-12.2174	+0.1248	-2.2322	+3.2813
4cd5_protein	4cd5_ligand	1.8301	-2.4962	-5.7775	-6.0124	+0.2349	-2.2978	+3.2813
4cgi_protein	4cgi_ligand	5.8679	-8.0038	-10.9868	-10.1281	-0.8587	-1.3544	+2.9830
4cg9_protein	4cg9_ligand	5.8108	-7.9259	-9.1191	-9.0738	-0.0454	-0.8331	+1.1932
4cig_protein	4cig_ligand	5.3975	-7.3622	-10.3452	-9.6006	-0.7446	-4.0846	+2.9830
4c6u_protein	4c6u_ligand	4.9707	-6.7801	-7.6750	-7.6479	-0.0271	-0.1674	+0.8949
4cj4_protein	4cj4_ligand	4.6577	-6.3531	-8.7395	-8.3014	-0.4382	-2.0717	+2.3864
4cjq_protein	4cjq_ligand	5.0885	-6.9407	-9.6254	-9.1449	-0.4806	-2.1251	+2.6847
4cjr_protein	4cjr_ligand	4.8313	-6.5899	-9.5729	-8.9828	-0.5900	-3.9976	+2.9830
4cjp_protein	4cjp_ligand	4.5319	-6.1815	-8.5679	-7.9975	-0.5704	-2.0132	+2.3864
4ck3_protein	4ck3_ligand	3.9768	-5.4244	-8.7057	-7.8765	-0.8293	-2.0368	+3.2813
4clj_protein	4clj_ligand	6.6056	-9.0101	-9.3084	-9.1971	-0.1113	-0.3460	+0.2983
4cmo_protein	4cmo_ligand	4.4243	-6.0348	-8.1229	-7.9711	-0.1518	-2.0949	+2.0881
4cl6_protein	4cl6_ligand	0.7710	-1.0516	-2.2448	-2.2593	+0.0145	-0.3579	+1.1932
4cpr_protein	4cpr_ligand	8.0214	-10.9412	-17.8021	-16.6570	-1.1451	-7.2516	+6.8609
4cp7_protein	4cp7_ligand	8.0932	-11.0391	-17.9000	-16.8666	-1.0334	-6.8660	+6.8609
4cps_protein	4cps_ligand	9.2304	-12.5903	-16.7665	-15.8095	-0.9570	-4.3879	+4.1762
4cg8_protein	4cg8_ligand	7.0604	-9.6304	-13.2100	-13.1492	-0.0608	-2.1745	+3.5796
4cpt_protein	4cpt_ligand	9.9908	-13.6275	-17.8037	-16.8928	-0.9109	-3.6101	+4.1762
4cpw_protein	4cpw_ligand	9.4110	-12.8366	-16.7145	-16.5106	-0.2039	-3.8206	+3.8779
4cga_protein	4cga_ligand	5.6150	-7.6588	-9.4486	-9.4233	-0.0253	-0.8766	+1.7898
4cp5_protein	4cp5_ligand	3.7301	-5.0878	-8.3691	-6.3552	-2.0140	-0.2523	+3.2813
4cra_protein	4cra_ligand	6.4016	-8.7318	-11.4165	-11.2071	-0.2094	-1.4662	+2.6847
4css_protein	4css_ligand	2.3685	-3.2306	-6.2136	-6.4565	+0.2429	-2.1310	+2.9830
4crb_protein	4crb_ligand	7.9551	-10.8508	-13.8338	-13.5929	-0.2409	-2.3289	+2.9830
4cst_protein	4cst_ligand	3.8065	-5.1921	-7.5785	-7.7347	+0.1562	-2.1883	+2.3864
4crf_protein	4crf_ligand	8.4196	-11.4844	-13.8708	-13.6123	-0.2585	-1.7752	+2.3864
4csd_protein	4csd_ligand	3.3906	-4.6248	-5.8180	-5.5855	-0.2325	-1.5712	+1.1932
4cr5_protein	4cr5_ligand	4.6603	-6.3567	-6.3567	-6.2983	-0.0584	+0.0000	+0.0000
4cr9_protein	4cr9_ligand	3.2172	-4.3883	-4.9849	-4.9942	+0.0093	+0.0745	+0.5966
4cwo_protein	4cwo_ligand	4.7246	-6.4444	-7.9359	-7.8099	-0.1260	-0.2804	+1.4915
4cwp_protein	4cwp_ligand	5.6098	-7.6518	-8.5467	-7.7558	-0.7909	-0.4850	+0.8949
4cwq_protein	4cwq_ligand	6.1272	-8.3575	-9.8490	-8.7522	-1.0969	-0.6101	+1.4915
4cpy_protein	4cpy_ligand	6.1207	-8.3486	-10.4367	-6.6022	-3.8345	-1.5145	+2.0881
4cws_protein	4cws_ligand	5.1204	-6.9842	-9.0723	-8.4100	-0.6623	-0.7538	+2.0881
