PDBcode,is_drug,has_clinical_trials,LE,Vina_dLE
4djo,False,False,0.3905085361382358,0.1920447633037578
4ddm,False,False,0.2784495648985681,0.0025475871370617873
4der,False,False,0.42854067183169875,0.24740902612159607
4djp,False,False,0.36917640874606905,0.15853539037986136
4de5,False,False,0.3291242511934294,-0.09560965461668793
4djq,False,False,0.34975981932381117,0.1496947577475823
4des,False,False,0.4182105146743577,0.20540291471419247
4det,False,False,0.3673852563586218,0.1631205414747943
4deu,False,False,0.3830379380555913,0.0847577384611713
4djr,False,False,0.3905085361382358,0.21613051483842788
4dbm,False,False,0.35690255416771893,0.15004033496873195
4dju,False,False,0.36945503245078304,-0.011388655118879454
4djv,False,False,0.3259897345153968,-0.007189431936625024
4djw,False,False,0.32807941230075194,-0.0001750105145234762
4dst,False,False,0.26803600393488186,0.023665224777145284
4dko,False,False,0.35424217817339787,0.03998671580999488
4dsu,False,False,0.42559770895065696,-0.03986024386669672
4dkp,False,False,0.32372591691459546,-0.013549684081516467
4dkq,False,False,0.33202658145086716,-0.02374940860766037
4dkr,False,False,0.32800201682722024,-0.000126119793893501
4djx,False,False,0.40918503134484707,0.06270848328291818
4djy,False,False,0.4320408821221685,0.10226209160442118
4duh,False,False,0.27061327320348644,-0.04347381337236156
4dld,False,False,0.3764405267618273,0.035389355026287435
4dmw,False,False,0.26839821475101006,0.022942342540857332
4e4l,False,False,0.5179220963224692,0.11465112113406692
4e4n,False,False,0.49170118289405695,0.14682919931794722
4e6q,False,False,0.4542123634247862,0.12450824754269853
4e7r,False,False,0.26147093289255785,0.012484286242227239
4e67,False,False,0.1517538419295813,0.021165000607425974
4dq2,False,False,0.2760633787788045,-0.013022298708886574
4do5,True,True,0.7198939970548346,0.22602362413568985
4e5w,False,False,0.3715894890458244,0.02018798153816353
4dzy,False,False,0.6361327458251841,0.05948169427017591
4e6d,False,False,0.5267805130212572,0.1562475884265656
4egk,False,False,0.41944012507647727,-0.003909160233063816
4ej8,False,False,0.6100988434159683,0.359618405402661
4ehz,False,False,0.5719118149392927,0.19601712694127008
4ejl,False,False,0.49868667720510107,0.22700867585430146
4ei4,False,False,0.5935729749301183,0.17995808266584712
4ef6,False,False,0.283300602614571,-0.09491744138715405
4elf,False,False,0.2796685436066919,0.010559977720513477
4elg,False,False,0.29955813441955387,0.015721222052561924
4e70,False,False,0.5516749353337485,0.047206239106728894
4elh,False,False,0.29698839552134687,0.029922333415167358
4efk,False,False,0.3074675905088402,0.11084231334035702
4dy6,False,False,0.12196894828807364,-0.03675204386096412
4emf,False,False,0.3316102471794554,0.06501223579713779
4e0x,False,False,0.6447352527082292,0.18051916985820587
4ek9,False,False,0.2858878227297726,-0.029467596265608416
4emr,False,False,0.30829079690913164,0.08930702810713383
4erf,False,False,0.3989978521412409,0.2115037951702101
4eb8,False,False,0.6669206651960826,0.24330332124443074
4epy,False,False,0.1745654905506832,-0.043918715447297856
4e1k,False,False,0.29507691486307464,-0.04366815160495335
4er1,False,False,0.1498647251730505,-0.0030171481838200324
4er2,False,False,0.26316879609315896,0.11822555378881061
4etz,False,False,0.18602675067454705,0.039452435170835264
4eu0,False,False,0.18897955624080975,0.0322663399045002
4eo6,False,False,0.43767140282159755,0.1559455907840919
4en4,False,False,0.5767510687580099,0.26257626795712147
4euo,False,True,0.9799096186325915,0.3071176454680762
4ezx,False,False,0.14323791365070468,0.03518283723664635
4eo8,False,False,0.41000252103402535,0.13275272915682418
4ewn,False,False,0.39567594587919547,0.14626261734813714
4eor,False,False,0.30561537610818446,0.017500361112366303
4eoh,True,True,0.44928072385134815,0.25194712190191265
4f1l,False,False,0.40908515703892934,-0.07127861424512826
4f7v,False,False,0.16608189125879116,-0.10318016541844467
4fcq,False,False,0.4527635201602734,0.17555776133208836
4f09,False,False,0.47897614501165764,0.0978990066135858
4f2w,False,False,0.7674341666716635,0.3388840547205694
4f9y,False,False,0.3661951351056291,-0.027124790834689917
4f0c,True,True,0.21291204535536856,0.055769067362125654
4fev,False,False,0.3505683256098117,-0.027659000044076662
4f5y,False,False,0.160337342248062,-0.07133104217642948
4f3k,False,False,0.5328678352655525,0.23463299212746366
4f3c,False,False,0.6968621136379859,0.313636849597271
4flp,False,False,0.2944423408526165,0.04063917725309549
4fht,False,False,0.7618775234696963,0.23598261052513533
4f6u,False,False,0.28805127403300146,-0.09366078508513845
4ffs,False,False,0.6141835577826318,0.23667126383929918
4fk6,False,False,0.5270167374665582,0.1645758088068532
4f6w,False,False,0.2173264896769312,-0.07132614931478062
4fl1,False,False,0.14371590446377708,-0.04559159226825766
4ezz,False,False,0.12367592998062205,0.006458457148155698
4ezr,False,False,0.10386927815441567,0.007389819744018298
4g0p,False,False,0.19468831366891753,-0.013483297630372915
4g0q,False,False,0.16299486725769843,-0.0516984144664835
4fsl,False,False,0.3169344641121913,0.04280372811179201
4fxp,False,False,0.2057558663839464,-0.09829606698206686
4g0y,False,False,0.135829056048082,-0.07432063970004786
4g0z,False,False,0.1250759224442755,-0.06708093378798591
4fl2,False,False,0.16036591778580003,-0.09230973320104828
4g4p,True,True,0.9358621961712847,0.27628567220666583
4g8v,False,False,0.3425254456864677,0.2572950162046379
4g8y,False,False,0.25977306969195685,0.09303186728213224
4g90,False,False,0.25524543449035414,0.1378646808347226
4g8m,False,False,0.893076043516139,0.2809283319805654
4fzj,False,False,0.3291242511934294,0.22974659407807846
4fs4,False,False,0.37183204093162453,0.020911279346682427
4g95,False,False,0.46984505296632,0.09841407819291752
4ggz,False,True,0.8659102323065228,0.3548278560844451
4g5f,False,False,0.31867586226665395,-0.10367570638426933
4ge1,False,False,0.7278173586576394,0.27988018443139445
4g8n,False,False,0.814974336288492,0.2630417959257539
4gg7,False,False,0.30938840544285345,0.030901487553872106
4gfo,False,False,0.49954908391016833,0.0951351236195968
4gah,False,False,0.13809287364888337,0.038618668195654585
4gfm,False,False,0.5448254359261957,0.13949312029556582
4ghi,False,False,0.4585847654194768,-0.013219207137113744
4gih,False,False,0.49134684622610536,0.13095734025652792
4gii,False,False,0.47485837994409463,0.131237544969055
4gj2,False,False,0.4867207841722938,0.11914545607089615
4fys,False,False,0.11691000895567061,-0.02403398126016487
4gid,False,False,0.312117830918997,0.08319497893165949
4gj3,False,False,0.4623412100098176,0.11786190196570953
4gny,False,False,0.33717565677818007,0.03130252506128309
4gqp,True,True,1.1854172164196248,0.5524071394326661
4gu9,False,False,0.34916057348830487,0.0029271161578361795
4gue,False,False,0.22242007927873428,-0.06614633084035512
4gq4,False,False,0.38535206271418826,0.08227417460121306
4gqq,False,False,0.26169731465263807,0.005749191178995202
4gqr,False,False,0.23386220084800208,-0.01678988867421469
4gkm,False,False,0.351118109884292,-0.01160170299329093
4gu6,False,False,0.3224844685528656,0.05729852334574367
4h3f,False,False,0.3704428801311328,0.039232041342527724
4h3g,False,False,0.3383378305197679,4.5564474256123894e-05
4h3j,False,False,0.2992483891059307,-0.029635438128050584
4h42,False,False,0.2772510732275557,0.022108815553501623
4hbm,False,False,0.35858870796693654,0.0768191187277371
4h75,False,False,0.1318340838113737,0.0641614713311266
4h7q,False,False,0.7636611373369944,0.29589077030100874
4hdb,False,False,0.2603390240921572,0.08242686011498393
4hdf,False,False,0.27456873472576576,0.0773052961956852
4ha5,False,False,0.427566245994832,0.11970030054015346
4hdp,False,False,0.24287528831454666,0.014469901681053613
4heg,False,False,0.28847504284497416,0.0954037417480576
4h81,False,False,0.57953730580515,0.073262004769774
4h85,False,False,0.7772440429418026,0.279843774698315
4hfp,False,False,0.28640526675281297,0.036907160642971046
4hge,False,False,0.4303064495603238,0.07501186786066541
4hp0,False,False,0.15684411754986075,0.029437385589215968
4hpi,False,False,0.1689156209828712,0.02167222245173326
4hw3,False,False,0.3526122295008209,-0.029939766523852784
4hla,True,True,0.38604047508402256,0.16681641774961123
4i7j,False,False,0.7515874434660536,-0.1416246554878938
4i7k,False,True,0.5898861862659562,-0.23355961420674604
4hj2,False,False,0.09043355573727564,-0.04247828537626633
4hy1,False,False,0.407487168144246,0.1153296880716999
4hzm,False,False,0.3930553309391373,0.061780912318709746
4i5c,False,False,0.5208749018887319,0.12349353362668572
4i7l,True,True,0.7742256194740674,-0.005539496988657966
4i7m,False,False,0.5623322920390594,0.039772785046718974
4hym,False,False,0.37217161357174466,0.18714201352570223
4gzp,False,False,0.5324498997084814,0.29006974064348146
4gzt,False,False,0.5276958827467986,0.31424805967984837
4i7p,False,False,0.7923361602804784,0.2740050118029149
4gzx,False,False,0.13540459024793175,-0.04552518801693539
4ibb,False,False,0.14694234245201598,-0.05426099131008779
4i8w,False,False,0.3701341777310235,0.1983758914352149
4ibc,False,False,0.1226577536434195,-0.0924511003117667
4i3z,False,False,0.21581727794306366,-0.03955965919636811
4i8n,False,False,0.17817576175718994,-0.027849390909039515
4i8z,False,False,0.37692563053342754,0.1848104059068449
4ibd,False,False,0.16080407603111643,-0.06431545238118759
4ibe,False,False,0.18183567180630333,-0.025037019374746738
4ibf,False,False,0.19410410267516232,0.01774606617268189
4ibi,False,False,0.14798218211554195,-0.06503820478426917
4ibj,False,False,0.15477363491794607,-0.0628471391322598
4ibk,False,False,0.17178380617845665,-0.04845397956625338
4i54,False,False,0.33763222503380386,0.004653648991338878
4ibg,False,False,0.1497892645863571,-0.056155052036091585
4ieh,False,False,0.1807217101656684,0.010014515149307736
4ih5,False,False,0.3283867178574218,-0.009134583918678222
4ih6,False,False,0.3065855836513851,-0.04722627513635184
4io2,False,True,0.9100546755221496,0.31125961670320673
4io3,False,False,0.9145823107237523,0.30318780903425857
4io4,False,True,0.8945313548309403,0.1929987295726853
4ij1,False,False,0.38604047508402256,0.008323461576672788
4io5,False,False,1.1387002532030877,0.3632216106869766
4idn,False,False,0.22242007927873428,-0.13592052842801436
4ido,False,False,0.23915615939894438,-0.15475484608291865
4i8x,False,False,0.23905913864462433,-0.11056059564604924
4i9u,False,False,0.22795658971547678,-0.003907506661946676
4ish,False,False,0.3116919391419145,0.017898444926874785
4io6,True,True,0.7274400557241727,0.15527177805197795
4io7,False,True,0.41654243854745143,-0.14318816111388707
4isi,False,False,0.33504500491860234,0.048694716593237486
4j7d,False,False,0.18776369512528984,-0.05560070524966793
4iva,False,False,0.4228417570888118,0.03426033997534168
4ipi,False,False,0.8029006424175514,0.3235665441554991
4ivb,False,False,0.5149692907562066,0.0909529076131355
4j7e,False,False,0.17804619509005343,0.004504054787998676
4ipj,False,False,0.7349861143935105,0.2861759743701033
4iuo,False,False,0.38032135693462965,-0.1619921353723958
4isu,False,False,0.24992546312847086,-0.04143832093198072
4i9h,False,False,0.1909596729146565,0.027236096087834245
4ivc,False,False,0.5659544002003417,0.15898757053163984
4ivd,False,False,0.5172370454310963,0.1624387831022375
4j93,False,False,0.30399836353618354,-0.051804619852212554
4jkw,False,False,0.4036063379714437,0.1555291202127699
4jfk,False,False,0.23641597863504007,0.045693078007353255
4jfm,False,False,0.21266949346956843,0.026913169165366974
4iic,False,False,0.6587709218331976,0.11294729326622202
4iid,False,False,0.6939629954456553,0.20957904728186866
4ipn,False,False,0.1705409259270363,-0.043967060529839425
4iif,False,False,0.5412265464069729,0.0580828030117238
4jx9,False,True,0.6887332136085099,0.4519743000783375
4jia,False,False,0.4039819021817149,0.10637610261373857
4jal,False,False,0.24031294531583736,-0.0605665940273969
4j28,False,False,0.45542683498474557,0.09839936216791463
4jfs,False,False,0.42107007374905414,0.06025728483849742
4jym,False,False,0.6223440386203031,0.07201088539253118
4jn2,False,True,0.45405713021787414,0.20415273999724154
4jyt,False,False,0.2512837536889517,0.05698894811449351
4jxs,False,False,0.2926498753035949,-0.018991062952322668
4jz1,False,False,0.24596072311409448,-0.018204287328787892
4k7i,False,False,0.4787974225694891,0.04956164554346437
4jzi,False,False,0.27920417076550197,0.06275121284013327
4k3h,False,False,0.3578573207420622,-0.08301224105545309
4k4j,False,False,0.3778517377337554,-0.12379058855102047
4k6i,True,True,0.3239000567300417,-0.16360881459103582
4k0y,False,False,0.40853200703692366,0.04300462846760475
4k55,False,False,0.49894539921662123,0.3786663251630358
4jyb,False,False,0.2954281969045784,0.023234536308364806
4k7n,False,False,0.5252056833859171,0.02697881987579039
4kb9,False,False,0.3474696782625354,0.13993504205980525
4jyc,False,False,0.32501952697219627,0.052774972926544664
4k9y,False,False,0.2622255387594916,-0.11107949282438762
4kcx,False,False,0.20749059251482868,0.010264461252736938
4k18,False,False,0.4196649455830397,0.10192640468411404
4kao,False,False,0.2593486038918066,-0.08487758213518576
4km0,True,True,0.48259264619436193,0.07961420371646485
4k77,False,False,0.500303689777102,0.10276026498378929
4km2,True,True,0.377734136819428,0.08324012041794603
4kax,False,False,0.20247018667167224,-0.12616715327216174
4kfq,False,False,0.7452487541838101,0.33737456378253106
4kmz,False,False,0.3637671907287697,0.0697247473219419
4kn0,True,True,0.3045863681078203,0.00643656852323842
4kow,True,True,0.20907972555972623,-0.0973543601837881
4kn1,False,True,0.29033460730277527,-0.0014669538053193043
4kqp,True,True,0.821765789090896,0.16456926184635154
4kxn,False,False,0.28570939375631044,0.005782570779205616
4ksy,False,False,0.2541512559833001,-0.023922122798484186
4kz3,False,False,0.28942037327168246,-0.1001766454165813
4kz4,False,False,0.3523066141247127,0.0337941842516028
4kz7,False,False,0.24158167825694585,-0.15759828184015384
4jh0,False,False,0.45427273189414086,0.23049521727490827
4kz6,False,False,0.28071338249936945,-0.05776655814128073
4l4z,False,False,0.5510778845379327,0.1402859954600368
4lhv,False,False,0.48510377160029294,0.16217547847708838
4lar,True,True,0.6356799823050238,-0.020185148532137466
4lj5,False,False,0.3164313935342355,0.039257213164901
4l50,False,False,0.4841906350890453,0.09439496179672775
4l51,False,False,0.29106226296017573,-0.1290098553099424
4l4v,False,False,0.3413443234599627,-0.029810757267540372
4lj8,False,False,0.29278707637031015,-0.010700965184872468
4ll3,True,True,0.4146360658309872,0.21724027397082912
4kiu,False,False,0.22736602860222418,-0.143415404108924
4ljh,False,False,0.2907976609029392,0.04096326498250047
4lk7,False,False,0.2535475712897531,0.03900311221597556
4l9i,True,True,0.27675170169796703,-0.027700638117805803
4lhm,False,False,0.24234763158052525,-0.10386869362689899
4ks1,False,False,0.5990061371720417,0.26378124930687963
4lov,False,False,0.5554693502597879,0.24866525544425205
4luz,False,False,0.1725396117367528,-0.03750019974153414
4loh,False,False,0.21008227335436686,-0.11805841990837275
4ks4,False,False,0.3463640929226091,0.13953670417442307
4loi,False,False,0.20434726876567005,-0.11383926758517246
4lyw,False,False,0.3105333246892357,0.09685703012437184
4lzr,True,True,0.2201367460089605,-0.01712593627541413
4loy,False,False,0.28175822139204704,0.021698273768124093
4loo,False,False,0.4428027227167474,0.05194244365496949
4lxd,False,False,0.20459251567242354,0.0029152594131519605
4lzs,False,False,0.43465297935386243,0.044556729677084544
4lvt,False,True,0.21732648967693124,0.05149845817462625
4kwf,False,False,0.36372002786208635,-0.07932545156205359
4kwg,False,False,0.6269033356065324,0.3737375136202006
4m8e,False,False,0.46595271835624646,-0.029858002156600828
4m8h,False,False,0.44882644607192324,-0.0381418619483052
4m0y,False,False,0.3988435009411862,0.07078021240425537
4m8x,False,False,0.2827461983041707,0.1578887758386958
4m8y,False,False,0.2760933465793667,0.1266809691232437
4ly9,False,False,0.316287659083391,-0.016896979339174376
4m12,False,False,0.3287063156363584,-0.10193671832485257
4mc1,False,False,0.28059423420459045,0.014441416728008903
4m13,False,False,0.3500210290469806,-0.07474542349464365
4mc2,False,False,0.2927473602720504,0.026766974207673044
4mc6,False,False,0.3618335131947517,0.06823153794873986
4m14,False,False,0.3500210290469806,0.11033122564673606
4mdn,False,False,0.2112141821547675,-0.02618118638232394
4m0r,False,False,0.24402392483120944,-0.06423791650245259
4mc9,False,False,0.3465476457010525,0.09307120723137217
4lkk,False,False,0.2512837536889517,0.0909894227449693
4mn3,False,False,0.15620341445529431,-0.0033210475861868184
4mmm,False,False,0.3706192815026238,0.0915586798933479
4lko,False,False,0.44660593628609363,0.19448129207695947
4ko8,False,False,0.31328314540122143,0.024674969216641737
4mhz,False,False,0.4241570977501471,0.2515847385290584
4mr3,False,False,0.33617691371900293,0.10267799407914686
4mr6,False,True,0.33202658145086716,0.1044040984043179
4mgd,False,False,0.3352833015081604,-0.07058228217380219
4mmp,False,False,0.498686677205101,0.14516698024887317
4mnp,False,False,0.47475489113948666,0.1317940922369165
4mre,False,False,0.3305173697169995,-0.1005605888816774
4mrg,False,False,0.3655036417293843,-0.10198403622874123
4mme,False,False,0.4414444321562666,-0.013368839012476385
4muv,False,False,0.3401632012334575,-0.17188576481771536
4mss,False,False,0.6209328276483749,0.19560567724126512
4mq6,False,False,0.31386214022538944,0.015926635966917808
4myd,False,False,0.3635424735404548,-0.0214550782966866
4mjp,False,False,0.25096035117455145,-0.06794822656604153
4mo4,False,False,0.2122957838973726,0.011444101042628859
4n6z,False,False,0.46063766833697367,0.12236130986035797
4n7u,False,False,0.5695765083616239,0.43584130248887504
4mpn,False,False,0.40872197774468316,0.09197022429303651
4muf,False,False,0.2777923275305935,-0.02307271214516871
4mul,False,False,0.2720962703414804,-0.03161259160968345
4n5d,False,False,0.3124068289105887,-0.04518508782646359
4n6g,False,False,0.6191541138191738,0.10456460307221471
4n7m,False,False,0.4643655853643804,0.0367966006423856
4na9,False,False,0.2867933497700932,0.004416850436269775
4ndu,False,False,0.2862858565936498,-0.08480581149862337
4nnr,False,False,0.173003324019136,0.033509147275356595
4nh7,False,False,0.34574668812239057,0.004689065976699844
4ncn,False,False,0.2406721086851953,-0.08341376937678754
4nh8,False,False,0.3990563991481581,0.026398002342100397
4nbk,False,False,0.32853652931629834,-0.17504545132396415
4n8q,False,False,0.4223048833494913,0.033582499298287806
4nbl,False,False,0.39081723853834505,0.010584170490146715
4nbn,False,False,0.246756118487349,-0.14913481378311208
4nkt,False,False,0.27962050503691366,0.054513258653492956
4nku,False,False,0.16264658762680592,0.008085241975243625
4non,False,False,0.25419437631855346,0.022709162859924525
4n9a,False,False,0.33477867343615514,0.03774545648575689
4np2,False,False,0.1805727450992149,-0.06570147320379405
4nra,False,False,0.33477867343615514,0.025953816532443878
4np9,False,False,0.2846750633007719,0.1482572448901615
4nuc,False,False,0.303854629085339,0.07042324038219129
4nue,False,False,0.3308407722313997,0.0940653081019609
4np3,False,False,0.24901993608815035,-0.02388569042722856
4nl1,False,False,0.4064423292515685,0.07656506266818636
4o0a,False,False,0.22262713576661244,0.025942919027688867
4nwc,False,False,0.48898460177309516,0.11104950667375024
4n9c,False,False,0.44144443215626644,-0.010152316412553875
4o0b,False,False,0.38875212593071745,-0.06718311197602483
4nxu,False,False,0.27870110018754607,0.06121418130330477
4o0x,False,False,0.3745747430249031,-0.027158549579312262
4o0y,False,False,0.3922743138668609,0.06942576210163204
4o2p,False,False,0.2676631398594558,0.027588439322537812
4o04,False,False,0.32181037894468667,-0.0997449702280717
4o05,False,False,0.31537808951164037,-0.07159872138302531
4o3f,False,False,0.26971769700976284,0.0025876890488474302
4o07,False,False,0.31325576051088916,-0.09777306537665065
4o9v,False,False,0.3018423467735156,0.03946188742954234
4o9w,False,False,0.23720391251323586,0.11293649319981437
4o6w,False,False,0.18971533729994403,0.07619660451481013
4o61,False,True,0.44928072385134815,0.17062051943201623
4o09,False,False,0.3735299041322255,-0.057462045567746776
4o2c,False,False,0.15748296353400815,0.03168608408267395
4o97,False,False,0.3045430414551733,0.098946463102647
4oct,False,False,0.6859367330428141,0.4848181813078763
4ogj,True,True,0.2492646731260748,0.0761900050401596
4nvp,False,False,0.4673754337654458,-0.012376187922781057
4ocq,False,False,0.41744796558777214,-0.008793029772328608
4omk,False,False,0.19921594887052027,-0.06985439332616768
4omj,False,False,0.23047123703642303,-0.044005985210106624
4or4,False,False,0.21404785728956371,-0.010837191493204498
4or6,False,False,0.2575901027197555,0.07304474296059991
4og3,False,False,0.28699365068223776,0.07192928439422601
4oiv,False,False,0.2156286264763302,-0.09264403288053497
4og4,False,False,0.26377126368046894,0.044288027672616796
4omc,False,False,0.27165811209616403,0.11315345158906844
4ozj,False,False,0.27165811209616403,-0.06392060039859164
4p5d,False,False,0.2470390956874492,-0.09814774133844323
4oks,False,False,0.184398233665275,-0.03722654591013772
4p5z,False,False,0.27202521765305065,-0.041351577559943994
4p6w,False,False,0.35509596081141437,0.0377925720468958
4ovf,False,False,0.3299847067521051,-0.011528610981248022
4p58,False,False,0.5206780481843143,0.025424822283720044
4p6x,True,True,0.367783290222499,-0.015027238648100908
4ovg,False,False,0.23867105562734411,-0.02231716667222004
4p6c,False,False,0.38808301728023437,0.07780298032509572
4ovh,False,False,0.2635083687332791,0.05308846056665829
4owm,False,False,0.3655036417293843,-0.05522154969826784
4owv,False,False,0.5908563938091567,0.16393792839384017
4poh,False,False,0.47244889060202444,-0.015442464438217762
4poj,False,False,0.4783545017345497,-0.029723295166667756
4pmm,False,False,0.27789890656323807,-0.04573210132805027
4pin,False,False,0.5642130020458791,0.20648283819705576
4pcs,False,False,0.6664113062359023,0.23967503852064231
4pee,False,False,0.5947882875368644,0.2064202028550158
4pg9,False,False,0.15580391723162346,0.009892969473233718
4phu,False,True,0.29074760105427283,0.06145196509005176
4pfu,False,False,0.36437620687681127,0.04160166423029519
4pft,False,False,0.5102448018501863,0.10723231526105467
4pop,False,False,0.6495824856887688,0.1991476082121244
4oma,False,False,0.2574578016911373,-0.10025314187132847
4pp3,False,False,0.4618187905634789,-0.04284686233758806
4o2b,True,True,0.2688478557641347,-0.07521590183789179
4pow,False,False,0.4278615265514582,0.007225154978365555
4pp5,False,False,0.45709430165745857,0.0020842673370021336
4pox,False,False,0.35121513063861204,0.002305083761638801
4pp0,False,False,0.29882392330578045,-0.12127225611140906
4psb,False,False,0.2520987280252402,-0.13766177033552757
4pnu,False,False,0.20756377627347528,0.022938598752499983
4q0k,False,False,0.2645950011816638,-0.14196847504983284
4pf5,False,False,0.41352401507971637,0.1245542634084642
4q1w,True,True,0.4182105146743577,0.17314301347993494
4q1y,True,True,0.36816823086716965,0.12565864100955124
4q1x,True,True,0.4003382704575048,0.1539557652780944
4pb2,False,True,0.3622108161282187,0.01225789316305913
4qb3,False,False,0.33772042571954936,0.008257542241003087
4q46,False,False,0.1828841218933104,-0.04574877840906314
4pzv,False,False,0.17596036806228807,-0.03348152274321208
4qer,False,False,0.6024418132956108,0.22877831729178968
4qem,False,False,0.8828888643125329,0.47880568550373187
4qev,False,False,0.34681685644276944,0.08316043403839789
4qf7,False,False,0.46725195280540205,0.28446744406096713
4qew,False,False,0.30977787943869023,0.051855239648353625
4q9o,False,False,0.31349346135897327,-0.1395183362052153
4qf8,False,True,1.020076210921096,0.7333734009189342
4q19,False,False,0.40497181525446674,0.16338213098860882
4pvx,False,False,0.3531555457250132,0.034835503343260577
4pvy,False,False,0.3505434484933193,-0.0011808246745595569
4qdk,False,False,0.3056153761081845,-0.007992965287038625
4qgd,False,False,0.5936528743748525,0.36605722866401785
4q93,False,False,0.37153241801387143,-0.0015628331390001402
4qgi,False,False,0.10810884052806524,-0.12293610660756704
4q3t,False,False,0.677055602455055,0.3147009816672408
4q3u,False,False,0.7289492674580402,0.2684084019302137
4qf9,False,False,0.31669616752263324,0.038648585140990635
4qfn,False,False,0.3997255077986414,-0.013495392884411483
4qfl,False,False,0.40828616259158773,-0.0049743796302596415
4qsu,False,False,0.3018423467735156,-0.10485701284565158
4ql1,False,False,0.2652439622272268,0.002143759807372161
4qfp,False,False,0.3830379380555913,0.024324448462498614
4qfo,False,False,0.3411706290148883,-0.014241916224975693
4qp2,False,False,0.3741473089324441,-0.09912063624628759
4qpd,False,False,0.33193225571750046,0.08608501755029321
4qsv,False,True,0.1597988894683318,-0.0973672211408387
4qac,False,False,0.5319971361883212,0.09807899202767885
4r4c,False,False,0.18353487085521328,-0.032235713549206166
4qrh,False,False,0.17487990966190559,-0.07662042345691482
4r4i,False,False,0.20277337652892244,0.012489417023118274
4r4o,False,False,0.19763127654995935,0.04162128267047751
4r4t,False,False,0.21257247271524835,0.018895825174864943
4qxo,False,True,0.3563895708690151,-0.09647873170592382
4qyy,False,False,0.2916329732797055,-0.03906903073750054
4r74,False,False,0.6876345962434152,0.2585357518845189
4r73,False,False,0.6485837426295916,0.09112635541209779
4r75,False,False,0.5463346476600631,0.08626571264141702
4rdn,False,False,0.40205400590232276,0.12160035119629323
4r06,False,False,0.25128375368895167,-0.03654432813306804
4rd0,False,False,0.32113869679939394,-0.01235874623717478
4r3w,False,False,0.1509211733867578,-0.07739137157157348
4rd6,False,False,0.30464516856498397,-0.014652704952318376
4rd3,False,False,0.31386214022538944,-0.022291294471068035
4ra1,False,False,0.5042653705785044,0.06931611409613708
4rak,False,False,0.3046451685649839,-0.027599416364823628
4rfm,False,False,0.3773029334668945,0.058992596477522766
4rfr,False,False,0.42301048883545544,-0.02461746407664571
4qnb,False,False,0.2797229622990189,-0.03361060279303779
4re2,False,False,0.4831633565138917,0.12637380141506638
4re4,False,False,0.9331456150503236,0.4059267639483658
4rj8,False,False,0.3639281949977921,0.08176422062996981
4rqk,False,False,0.34370656791297277,0.06390526768228097
4rr6,False,False,0.32598973451539687,-0.010870290692283149
4rqv,False,False,0.29823336219252783,-0.0076331205010116724
4rpn,False,False,0.7878085250788757,0.2533898963938574
4rsk,False,False,0.2794197724417687,0.05985695437776014
4rpo,False,False,1.0377339882073466,0.38169553949466806
4rra,False,False,0.2544182703669844,-0.06340578699241407
4rlt,False,False,0.32081529428499367,-0.04783226676783495
4rvr,False,False,0.3589021596347398,0.12325306168414721
4rlu,False,False,0.3445768685009239,-0.05254489842038548
4rlw,False,False,0.33074375147707974,-0.03850862402207964
4rrf,False,False,0.19668047315762271,-0.14814570886078754
4rhx,False,False,0.24619016408714867,0.023091066867913984
4rrg,False,False,0.14679986442119633,-0.11154266410085102
4r0a,False,True,0.34037163456754665,-0.12050578073807436
4sga,False,False,0.2916329732797055,0.07652157585886193
4tjz,False,False,0.675749553839208,0.33042693020384756
4tkb,False,False,0.5423460166491275,0.23540339662184465
4tkh,False,False,0.4872867385724942,0.18262607094200767
4tkj,False,False,0.4557819436280085,0.16799548941669526
4rww,False,False,0.1805909040639272,-0.09568913123691289
4tqn,False,False,0.34579813852240876,0.055704627794118854
4tpw,False,False,0.2196683699536223,0.04303771743446799
4s1g,False,False,0.4039819021817149,0.0758354213353972
4rwj,False,False,0.3475625845936216,0.048696474381021516
4tmk,False,False,0.1901606784673148,0.007550267998064668
4tte,False,False,0.27844956489856815,-0.01093129604898952
4tu4,False,False,0.19642971182338012,-0.04631608861211234
4ryd,False,False,0.27906696969878675,0.12544959229349587
4tim,False,False,0.26671887369441555,-0.014540747411867202
4tun,False,False,0.5652578409385567,0.5990366464677078
4qij,False,False,0.12335950336170073,-0.049128256219672796
4tz2,False,False,0.26109362995909097,-0.09068106249002013
4std,False,False,0.6995196386476223,0.20156970794460144
4trc,False,False,0.6139473333373306,0.2547740171131633
4ty6,False,False,0.3095256065095687,0.03897886421411804
4ty7,False,False,0.36945503245078304,0.10095052176133994
4u8w,False,False,0.3803213569346296,0.1976945049755497
4ts1,False,True,0.5161504129827117,0.17353593339425455
4u5s,False,False,0.07612744769206459,-0.014826973405598328
4u5o,False,False,0.14291578940711236,-0.017788291292279487
4u5n,False,False,0.07485690199983186,-0.045891114323700966
4ucc,False,False,0.29339076106385714,0.017358545875776697
4ua8,False,False,0.25008526201793924,0.0067106345140555135
4u54,False,False,0.18653857030603266,-0.05002375863031583
4uac,False,False,0.20189136967146737,-0.0023426499037092585
4u0w,False,False,0.21446693060223476,-0.24885605952351128
4u43,False,False,0.3667384513298214,-0.03962099607658537
4ufi,False,False,0.8421401474981083,0.29164114699290167
4uc5,False,True,0.6202860226195746,0.04521907743072714
